tt0433035
movie_id       cosine_similarity   
tt0102057      0.149872            
tt2239822      0.208480            
tt0398808      0.112546            
tt1172570      0.082938            
tt0416449      0.067533            
tt0187078      0.093337            
tt0114614      0.185005            
tt0264796      0.348941            
tt0210945      0.143776            
tt0277296      0.115732            
tt0122151      0.000011            
tt0125439      0.193647            
tt0060107      0.008281            
tt0119643      0.209800            
tt0120623      0.160415            
tt0086879      0.250193            
tt0119683      0.008564            
tt0298203      0.307059            
tt0268380      0.027512            
tt5867800      0.136482            
tt0183505      0.332502            
tt0277027      0.205650            
tt3631112      0.156246            
tt0120611      0.160248            
tt0181865      0.000020            
tt0414993      0.041493            
tt0103112      0.268585            
tt1490017      0.151537            
tt4061010      0.111106            
tt0106611      0.112418            
tt1386697      0.010407            
tt1748122      0.152216            
tt0758746      0.186655            
tt0119256      0.251959            
tt2322441      0.133272            
tt0117571      0.050976            
tt0120577      0.008702            
tt0116282      0.287701            
tt1798603      0.000000            
tt0104348      0.245879            
tt2872718      0.136283            
tt0070735      0.211206            
tt2713180      0.060762            
tt1872181      0.117897            
tt0104454      0.115262            
tt2015381      0.087234            
tt1649419      0.135365            
tt0388795      0.044390            
tt0120586      0.134446            
tt0046911      0.121594            
tt0099674      0.107159            
tt1077368      0.230946            
tt0335266      0.328565            
tt0118715      0.203139            
tt0314331      0.321090            
tt1936532      0.110952            
tt0170016      0.127035            
tt1601913      0.101730            
tt2140479      0.222105            
tt1583421      0.093857            
tt0212985      0.221537            
tt0356150      0.357899            
tt3289956      0.043104            
tt0119217      0.081520            
tt0395699      0.168127            
tt0104694      0.345452            
tt0357413      0.212184            
tt0304669      0.073967            
tt2338151      0.275876            
tt0118799      0.153191            
tt0364845      0.223531            
tt0109279      0.121113            
tt3521126      0.006390            
tt1596363      0.208360            
tt0322259      0.000000            
tt2194499      0.156083            
tt1735898      0.157942            
tt3079380      0.196279            
tt0482606      0.116767            
tt2397535      0.055981            
tt2245084      0.042430            
tt1074638      0.184178            
tt0041959      0.082617            
tt0405508      0.130050            
tt0411477      0.213311            
tt1758810      0.102844            
tt0114898      0.112878            
tt0257106      0.180724            
tt0115571      0.241887            
tt1130884      0.162344            
tt2226597      0.112896            
tt0150377      0.210386            
tt0451279      0.074869            
tt0146336      0.160131            
tt2395427      0.025318            
tt0110912      0.144803            
tt0106519      0.092023            
tt0101316      0.285556            
tt0099653      0.275033            
tt5109784      0.156088            
tt0800369      0.103204            
tt0099348      0.274334            
tt0110729      0.229655            
tt0892769      0.103385            
tt2024544      0.109149            
tt0118655      0.325306            
tt0117705      0.179986            
tt0209958      0.227621            
tt0113321      0.089390            
tt0111756      0.147496            
tt1255953      0.014489            
tt0307987      0.190400            
tt0330793      0.175719            
tt0384537      0.121290            
tt1219289      0.177569            
tt0050986      0.266559            
tt0432283      0.394866            
tt0084787      0.195091            
tt0436697      0.078742            
tt0175880      0.271170            
tt0107688      0.250086            
tt1631867      0.170422            
tt0486583      0.224295            
tt1401143      0.152511            
tt0478304      0.040038            
tt0485947      0.334612            
tt1386588      0.017940            
tt0099566      0.073541            
tt0100150      0.232074            
tt0103786      0.276238            
tt0119313      0.198342            
tt0102975      0.087789            
tt1724970      0.009520            
tt0832266      0.291812            
tt1485796      0.030840            
tt0117665      0.065066            
tt0088763      0.135816            
tt0266697      0.114237            
tt0104545      0.178723            
tt0031679      0.168051            
tt0111257      0.074049            
tt0866439      0.283501            
tt0964517      0.138324            
tt1375670      0.329246            
tt1637688      0.205507            
tt0044741      0.345718            
tt0101757      0.071900            
tt0762121      0.225247            
tt0983193      0.096873            
tt0196229      0.319973            
tt1670345      0.141974            
tt0454848      0.317222            
tt1528854      0.271564            
tt0134119      0.100523            
tt0452046      0.135256            
tt0478311      0.180210            
tt0120382      0.331407            
tt0106697      0.158816            
tt2820852      0.077814            
tt0109635      0.298789            
tt0144117      0.092328            
tt2802144      0.345836            
tt0332280      0.166872            
tt0795421      0.092708            
tt2305051      0.050918            
tt1853728      0.233272            
tt0110168      0.288532            
tt0119094      0.249292            
tt0155753      0.082094            
tt1282140      0.139766            
tt1267297      0.153046            
tt0022100      0.103621            
tt5311514      0.229831            
tt0112462      0.171513            
tt1800241      0.186014            
tt0213149      0.163519            
tt0203259      0.008787            
tt5715874      0.097989            
tt0078748      0.100398            
tt3890160      0.281410            
tt0116191      0.248530            
tt0293815      0.158420            
tt4263482      0.105630            
tt0052311      0.192742            
tt0107290      0.048318            
tt0100758      0.098910            
tt0133751      0.031454            
tt1661199      0.054583            
tt0096283      0.130147            
tt0119081      0.034002            
tt0100802      0.195220            
tt0187393      0.142861            
tt0108358      0.058228            
tt0076759      0.014892            
tt0186151      0.212482            
tt0117765      0.207048            
tt0106701      0.332097            
tt0790636      0.337907            
tt1210166      0.233531            
tt2527336      0.167915            
tt0144084      0.308622            
tt0115736      0.157354            
tt0120689      0.000000            
tt1659337      0.288853            
tt0120347      0.195115            
tt0087884      0.058332            
tt0116629      0.201744            
tt0378194      0.197269            
tt0104940      0.171550            
tt0107438      0.151362            
tt0120663      0.318163            
tt1578873      0.190088            
tt3532216      0.069758            
tt0309987      0.049820            
tt0108160      0.255687            
tt1379182      0.237986            
tt3332064      0.187907            
tt0074958      0.138739            
tt0383534      0.171800            
tt0113855      0.029794            
tt0105156      0.138934            
tt0332379      0.124236            
tt0105275      0.161445            
tt0118617      0.164171            
tt1809398      0.028507            
tt6868216      0.013072            
tt2279339      0.015902            
tt0238380      0.176007            
tt0062622      0.156098            
tt0071562      0.046337            
tt0482571      0.039761            
tt0780504      0.333832            
tt2180411      0.102588            
tt1454468      0.206121            
tt0116287      0.264429            
tt0113627      0.208195            
tt4209788      0.141071            
tt0317219      0.079555            
tt0120863      0.215101            
tt0079944      0.270032            
tt0119488      0.106244            
tt0442933      0.157949            
tt0107120      0.042336            
tt0118998      0.284604            
tt0496806      0.200194            
tt1321511      0.298508            
tt1504320      0.106664            
tt1528100      0.130455            
tt0106856      0.251836            
tt1615065      0.109542            
tt0107211      0.130788            
tt0110478      0.233916            
tt0212346      0.223403            
tt2234155      0.183011            
tt0217505      0.248922            
tt0185937      0.008702            
tt0349683      0.000000            
tt0356910      0.046741            
tt0386588      0.228454            
tt0099871      0.192550            
tt0046268      0.000000            
tt0371724      0.321163            
tt0021749      0.234442            
tt0102685      0.033056            
tt0204946      0.042779            
tt5726616      0.217877            
tt0162222      0.292606            
tt0218967      0.255269            
tt4622512      0.066885            
tt0207201      0.334595            
tt1446192      0.016927            
tt0099141      0.015969            
tt1796960      0.281649            
tt0388419      0.220308            
tt0047296      0.076496            
tt0443706      0.100826            
tt0120888      0.278367            
tt0454945      0.171384            
tt0266915      0.096995            
tt3530002      0.112978            
tt0100405      0.279110            
tt0036775      0.106005            
tt0413267      0.027341            
tt0108333      0.000198            
tt0102492      0.273010            
tt0446029      0.125667            
tt0055630      0.192422            
tt0206634      0.126409            
tt0056172      0.084338            
tt0054215      0.217961            
tt0175142      0.027186            
tt0409459      0.176382            
tt0387808      0.149696            
tt0105665      0.073848            
tt0277434      0.083626            
tt0078788      0.241235            
tt3920596      0.125243            
tt1253863      0.086368            
tt0100404      0.228976            
tt0489099      0.269941            
tt2582802      0.035105            
tt0117998      0.153686            
tt0347149      0.251790            
tt0108255      0.119756            
tt0250494      0.165119            
tt0221027      0.377434            
tt0756683      0.048392            
tt1032755      0.137302            
tt0114852      0.167750            
tt0105121      0.190008            
tt0116367      0.086714            
tt5294550      0.190844            
tt0190590      0.047425            
tt0312528      0.226466            
tt1433207      0.094887            
tt0477348      0.154378            
tt0161081      0.169528            
tt0463985      0.297052            
tt0211915      0.188415            
tt0116231      0.195153            
tt1570728      0.034350            
tt1606378      0.118886            
tt0092067      0.040224            
tt0316654      0.348403            
tt2094766      0.134664            
tt2203939      0.199504            
tt0822854      0.248935            
tt0456554      0.165267            
tt1615160      0.189850            
tt1029234      0.071694            
tt0105812      0.141060            
tt2955096      0.038618            
tt0060196      0.251504            
tt0435705      0.122000            
tt1560747      0.094678            
tt1152836      0.350655            
tt2543164      0.056572            
tt1211837      0.022913            
tt0800320      0.166220            
tt2316411      0.356922            
tt0299658      0.113400            
tt0385752      0.028377            
tt2294449      0.051682            
tt0167190      0.133976            
tt0910936      0.122934            
tt0780521      0.076424            
tt2310332      0.132124            
tt1136608      0.156838            
tt2381249      0.169934            
tt1067106      0.266818            
tt0109190      0.169758            
tt0416236      0.053714            
tt0099582      0.104454            
tt0151738      0.053886            
tt0099685      0.055952            
tt0110413      0.140052            
tt1078940      0.152780            
tt1125849      0.192305            
tt0112851      0.161296            
tt0938283      0.115195            
tt0120591      0.172081            
tt0103855      0.178825            
tt0107034      0.132491            
tt1210819      0.175846            
tt0114168      0.202757            
tt0105236      0.170662            
tt1515091      0.013590            
tt0102782      0.258651            
tt2975590      0.199119            
tt0246460      0.207288            
tt0277371      0.112970            
tt0268978      0.055647            
tt0112442      0.211660            
tt0120737      0.203231            
tt0113101      0.139159            
tt0119345      0.006162            
tt3460252      0.107884            
tt0053604      0.323725            
tt0057012      0.209969            
tt0257076      0.193427            
tt0298130      0.230732            
tt1170358      0.109687            
tt0108147      0.277700            
tt1305806      0.287687            
tt0986264      0.270121            
tt0453467      0.099033            
tt1324999      0.100479            
tt0320691      0.127424            
tt0491738      0.081151            
tt0106770      0.047145            
tt0107977      0.259854            
tt1431045      0.156136            
tt0770828      0.384788            
tt0266308      0.114879            
tt0099892      0.112870            
tt0417741      0.011685            
tt0209475      0.202290            
tt0381061      0.176758            
tt0119654      0.322090            
tt1405406      0.191227            
tt0363771      0.044569            
tt0119051      0.081004            
tt0086190      0.007208            
tt0113670      0.157050            
tt0380510      0.181644            
tt0050825      0.115309            
tt0073486      0.137079            
tt0102526      0.273947            
tt0116683      0.232619            
tt0105265      0.007664            
tt0455824      0.033648            
tt0328107      0.206808            
tt0405422      0.098962            
tt1229238      0.155875            
tt3411444      0.284990            
tt0124298      0.139234            
tt0486655      0.233398            
tt0790724      0.085149            
tt0106308      0.278306            
tt0146675      0.090953            
tt0137523      0.282190            
tt1939659      0.238734            
tt0120855      0.293985            
tt0367882      0.049758            
tt2948356      0.183002            
tt3521164      0.205893            
tt0440963      0.136682            
tt0050212      0.277218            
tt0107554      0.053820            
tt0247638      0.246834            
tt0338466      0.124460            
tt3170832      0.235430            
tt0105327      0.294878            
tt0053198      0.189748            
tt1790864      0.041465            
tt0316396      0.034502            
tt0455944      0.210687            
tt0120735      0.007209            
tt0112864      0.281380            
tt1951261      0.204260            
tt0102536      0.161623            
tt0190332      0.211149            
tt0066921      0.193127            
tt0476735      0.134742            
tt1314655      0.251790            
tt0433400      0.303042            
tt0101862      0.206874            
tt2452242      0.108676            
tt2554274      0.174248            
tt0106677      0.190241            
tt4443658      0.157840            
tt3896198      0.195935            
tt0120780      0.160732            
tt0109831      0.003470            
tt0100419      0.303252            
tt0120685      0.290956            
tt0926084      0.152590            
tt0113497      0.317038            
tt0112431      0.082256            
tt2488496      0.032325            
tt0349205      0.066210            
tt3205802      0.020976            
tt0118688      0.161680            
tt0117951      0.012250            
tt0106246      0.089550            
tt0203009      0.261483            
tt0780536      0.203662            
tt0129167      0.209975            
tt0256415      0.106973            
tt0242653      0.353126            
tt0109444      0.306208            
tt0369610      0.111091            
tt0457510      0.155016            
tt1340138      0.141324            
tt0338564      0.000000            
tt0134847      0.207064            
tt0102798      0.179986            
tt0311113      0.234117            
tt0107719      0.151214            
tt2278871      0.234610            
tt0120917      0.218318            
tt0120630      0.000000            
tt0099077      0.350835            
tt0177971      0.000000            
tt0120915      0.266729            
tt0361862      0.259198            
tt2250912      0.077497            
tt0107616      0.034709            
tt0083987      0.223191            
tt5580036      0.168094            
tt0012349      0.277426            
tt2119532      0.025841            
tt0117887      0.065043            
tt0099088      0.020805            
tt0114388      0.063820            
tt0120812      0.006336            
tt0181875      0.148641            
tt0230600      0.063748            
tt0407887      0.242749            
tt0449467      0.086997            
tt0356680      0.063125            
tt0213847      0.218239            
tt2126355      0.312342            
tt0056801      0.329220            
tt0387564      0.090264            
tt0138097      0.365782            
tt0110366      0.304692            
tt1273235      0.311217            
tt0025316      0.170947            
tt0441773      0.164062            
tt1291584      0.067184            
tt4034228      0.168907            
tt0452681      0.074395            
tt0108550      0.286677            
tt0100054      0.041961            
tt0472062      0.229685            
tt0100814      0.287093            
tt1010048      0.250741            
tt0100050      0.102754            
tt0247745      0.147054            
tt1109624      0.203390            
tt0109254      0.216726            
tt0104952      0.266496            
tt0119008      0.148011            
tt0111070      0.313375            
tt0425112      0.301658            
tt1790885      0.336368            
tt0381707      0.009170            
tt0360717      0.249700            
tt0145681      0.047300            
tt0172495      0.282004            
tt0116225      0.251817            
tt2096673      0.183525            
tt0218839      0.030042            
tt0113277      0.138462            
tt1253864      0.040760            
tt0110148      0.070304            
tt0080678      0.412573            
tt0758758      0.000000            
tt1205489      0.279868            
tt0937375      0.224622            
tt0101635      0.192674            
tt0162661      0.126160            
tt0800080      0.154444            
tt0126029      0.199887            
tt0166924      0.019432            
tt0110989      0.201067            
tt0031381      0.287954            
tt0295178      0.125095            
tt2034800      0.151128            
tt1119646      0.178274            
tt0955308      0.067308            
tt0119925      0.075236            
tt0250797      0.082856            
tt1491044      0.132020            
tt0120082      0.037373            
tt1711525      0.072183            
tt0105629      0.264528            
tt1645170      0.199423            
tt0348150      0.143897            
tt0368891      0.205134            
tt2911666      0.023673            
tt0113540      0.158264            
tt0097165      0.181643            
tt2191701      0.100015            
tt4651520      0.056538            
tt0088247      0.190314            
tt0398286      0.213510            
tt0368226      0.016810            
tt0478970      0.023342            
tt4972582      0.006201            
tt0119174      0.166488            
tt1392170      0.156013            
tt3152624      0.301798            
tt0109068      0.086126            
tt0119190      0.240955            
tt0103776      0.251567            
tt1013752      0.014860            
tt0142342      0.160809            
tt3402236      0.120526            
tt1092026      0.050382            
tt0101540      0.285318            
tt0253474      0.137114            
tt1065073      0.130848            
tt0046438      0.000024            
tt0092005      0.129741            
tt0042192      0.188293            
tt0463854      0.098431            
tt0114746      0.228090            
tt0472033      0.382241            
tt1408101      0.097102            
tt0465538      0.241080            
tt0470752      0.159088            
tt0127723      0.068950            
tt0104522      0.205915            
tt1675434      0.245268            
tt0120201      0.254095            
tt5753856      0.000000            
tt4550098      0.080022            
tt0064115      0.211440            
tt0122718      0.096088            
tt0032551      0.046300            
tt0365748      0.367717            
tt0104257      0.250634            
tt0993842      0.159649            
tt0337978      0.217852            
tt0388980      0.144397            
tt0488120      0.167837            
tt0101393      0.030068            
tt0100403      0.100280            
tt1798684      0.184212            
tt0102511      0.038545            
tt0263488      0.132298            
tt1979320      0.107769            
tt0245844      0.226577            
tt1300854      0.130485            
tt5074352      0.029013            
tt0363547      0.191868            
tt1385826      0.213345            
tt0047478      0.072540            
tt0316356      0.088196            
tt0244244      0.057331            
tt0108551      0.141603            
tt1276104      0.191273            
tt4555426      0.072017            
tt0245429      0.134118            
tt0104389      0.039954            
tt0109445      0.327098            
tt0758774      0.264366            
tt0327850      0.012288            
tt0102059      0.283178            
tt0259446      0.229377            
tt0109424      0.193406            
tt0433387      0.262916            
tt0338348      0.215066            
tt1424381      0.011328            
tt0115963      0.061480            
tt0349903      0.145127            
tt0120647      0.200123            
tt0286499      0.024620            
tt6294822      0.037376            
tt0102266      0.005772            
tt0454082      0.365714            
tt0454921      0.142961            
tt0045152      0.131082            
tt1132620      0.106360            
tt0100263      0.001680            
tt0118880      0.117024            
tt2562232      0.268345            
tt0800039      0.242812            
tt0115685      0.096832            
tt1598822      0.240065            
tt0104691      0.015150            
tt0071853      0.179401            
tt1371150      0.017569            
tt0112471      0.146376            
tt0157503      0.142488            
tt7608418      0.066489            
tt1823672      0.295154            
tt7608534      0.087301            
tt0139654      0.119012            
tt0119303      0.155642            
tt0458525      0.030986            
tt1832382      0.153629            
tt0120631      0.212450            
tt1392214      0.264146            
tt1446714      0.195451            
tt0322330      0.135145            
tt0093058      0.005292            
tt0095765      0.018573            
tt0128853      0.180660            
tt1716772      0.151866            
tt1187043      0.020254            
tt0101745      0.332877            
tt1288558      0.103651            
tt0116908      0.148235            
tt0117060      0.066012            
tt3076658      0.272394            
tt2404463      0.346788            
tt4574334      0.026831            
tt0043014      0.291447            
tt0422720      0.124272            
tt1285016      0.087001            
tt0974661      0.411781            
tt1458175      0.160016            
tt0395169      0.206117            
tt0086250      0.234314            
tt0309698      0.175570            
tt0087843      0.016082            
tt0118971      0.181482            
tt0398165      0.141581            
tt0110213      0.131681            
tt0184907      0.152829            
tt5420376      0.037556            
tt0116583      0.086689            
tt0399201      0.153080            
tt0117913      0.234977            
tt0848228      0.236087            
tt0758752      0.145307            
tt0424205      0.048336            
tt0448157      0.276592            
tt1837492      0.087648            
tt0052357      0.356505            
tt0105643      0.271746            
tt0308644      0.186249            
tt0033467      0.040360            
tt0200550      0.139199            
tt0264464      0.062402            
tt0101272      0.239181            
tt0980970      0.126519            
tt4846340      0.022710            
tt2304933      0.123462            
tt0217869      0.294305            
tt0266543      0.128101            
tt0185183      0.294383            
tt0258463      0.402002            
tt0115433      0.094994            
tt0139239      0.047169            
tt3741834      0.216422            
tt0293508      0.236117            
tt2294629      0.090156            
tt0246578      0.213305            
tt0106965      0.212181            
tt0104070      0.242179            
tt0202470      0.153443            
tt0120484      0.128508            
tt0077416      0.043749            
tt1142988      0.138883            
tt1559547      0.231558            
tt0105695      0.261281            
tt0147800      0.308669            
tt1524930      0.020883            
tt0032138      0.075244            
tt1024648      0.018234            
tt3470600      0.088170            
tt1201607      0.023384            
tt1509767      0.118735            
tt0103596      0.131017            
tt0146882      0.219368            
tt0120177      0.248438            
tt1843866      0.214611            
tt0099487      0.280656            
tt0472043      0.202204            
tt1650062      0.050134            
tt0163978      0.054423            
tt1981115      0.081718            
tt0120669      0.033800            
tt0373051      0.237926            
tt0338526      0.191958            
tt0114558      0.351410            
tt0072890      0.145199            
tt1099212      0.188907            
tt3464902      0.033626            
tt0106471      0.244299            
tt0810819      0.179112            
tt1409024      0.276553            
tt0431308      0.283411            
tt0830515      0.147877            
tt0145660      0.152984            
tt2379713      0.133864            
tt2692250      0.280847            
tt0103923      0.149118            
tt0106220      0.170521            
tt0183790      0.121310            
tt1638355      0.004800            
tt0320661      0.187046            
tt0276919      0.068726            
tt1931533      0.006084            
tt0119558      0.262754            
tt0815236      0.259257            
tt1037705      0.169074            
tt0371746      0.250514            
tt0290002      0.046880            
tt0467406      0.122234            
tt0104431      0.111772            
tt0762107      0.321228            
tt0429493      0.309743            
tt0311429      0.022727            
tt0115798      0.115026            
tt1060277      0.201873            
tt0057115      0.181150            
tt0364569      0.239148            
tt0099052      0.091902            
tt2582782      0.220584            
tt0111301      0.202562            
tt0118928      0.188745            
tt0450278      0.228252            
tt1242447      0.228296            
tt0116922      0.199376            
tt0119822      0.197136            
tt1345836      0.147052            
tt0101507      0.287356            
tt1731141      0.204692            
tt0105698      0.052205            
tt1951266      0.102294            
tt0817538      0.047766            
tt0273923      0.152603            
tt0101414      0.186539            
tt0059578      0.121486            
tt1587310      0.041364            
tt1706620      0.169184            
tt0111201      0.222847            
tt0318649      0.156586            
tt0109506      0.141346            
tt0102494      0.215718            
tt0110538      0.151379            
tt0328538      0.135038            
tt0330373      0.266740            
tt0101301      0.261937            
tt0384806      0.184914            
tt1131734      0.052034            
tt0095016      0.107883            
tt0413015      0.233034            
tt0099785      0.185950            
tt0426931      0.041083            
tt0112461      0.225291            
tt1981677      0.111354            
tt0099731      0.292804            
tt0108002      0.093595            
tt1798709      0.204402            
tt0790604      0.128411            
tt0154506      0.156947            
tt2293640      0.016878            
tt0099938      0.308248            
tt1104001      0.023596            
tt1791528      0.150417            
tt1185834      0.023855            
tt0427327      0.179116            
tt4046784      0.012702            
tt0884328      0.107653            
tt1133985      0.252447            
tt1638002      0.107772            
tt0102945      0.307929            
tt0414387      0.264476            
tt0181689      0.119463            
tt0117008      0.182452            
tt0808151      0.016504            
tt1243957      0.299487            
tt1028532      0.147616            
tt0120434      0.121998            
tt0053291      0.180436            
tt0172493      0.144761            
tt0227538      0.036663            
tt1483013      0.049064            
tt0100944      0.149286            
tt0974015      0.024448            
tt0455967      0.120708            
tt0443272      0.197795            
tt0167404      0.234486            
tt1078912      0.112489            
tt0413300      0.167884            
tt0101516      0.076024            
tt6048596      0.244281            
tt3850590      0.184470            
tt0166175      0.005682            
tt1542344      0.206546            
tt0050976      0.184617            
tt4682786      0.122577            
tt0265086      0.025131            
tt1340800      0.129851            
tt0112642      0.193190            
tt0101761      0.089314            
tt1155076      0.117984            
tt1245492      0.025296            
tt0101921      0.159900            
tt0116209      0.337718            
tt0111477      0.155252            
tt2179136      0.135897            
tt0396752      0.300606            
tt1386703      0.125113            
tt0407304      0.216559            
tt1402488      0.181872            
tt0113568      0.197763            
tt0073195      0.185300            
tt1403981      0.085328            
tt0181852      0.235566            
tt1637725      0.006090            
tt0948470      0.365471            
tt1318514      0.136550            
tt0119432      0.242164            
tt5519340      0.222296            
tt0327056      0.216077            
tt0267913      0.061537            
tt0325980      0.092284            
tt0032553      0.231322            
tt0114508      0.084580            
tt0112508      0.351739            
tt0099422      0.116000            
tt1564585      0.169736            
tt0119978      0.238400            
tt0281358      0.281788            
tt0125664      0.136569            
tt0449088      0.079696            
tt0099253      0.030732            
tt0274558      0.188608            
tt0401445      0.309400            
tt0118747      0.194019            
tt0415306      0.103255            
tt0042876      0.081846            
tt0887883      0.068559            
tt0372784      0.116888            
tt0103873      0.047025            
tt0898367      0.242969            
tt3501632      0.150022            
tt1355683      0.034624            
tt0892782      0.179206            
tt0449010      0.196315            
tt0112760      0.214256            
tt1045658      0.200890            
tt0816711      0.223830            
tt2674426      0.227314            
tt0814314      0.163398            
tt0110632      0.034784            
tt1855199      0.041798            
tt0878804      0.275415            
tt0027977      0.441768            
tt0101775      0.211592            
tt0289765      0.130258            
tt0816692      0.116380            
tt0198781      0.098628            
tt2106476      0.317542            
tt0172156      0.028049            
tt0209144      0.212729            
tt0120601      0.280021            
tt0773262      0.128917            
tt0480249      0.321803            
tt0112579      0.149369            
tt0105793      0.298356            
tt0289043      0.211665            
tt0335345      0.192780            
tt0120791      0.106544            
tt0457430      0.154478            
tt0116654      0.154253            
tt0240772      0.095726            
tt1038686      0.042745            
tt0377818      0.044179            
tt1464540      0.214999            
tt1049413      0.175787            
tt0457939      0.169800            
tt0082971      0.182120            
tt0118929      0.215331            
tt1951265      0.030975            
tt0119282      0.304862            
tt0101764      0.241149            
tt0109813      0.078553            
tt0017925      0.122274            
tt0960144      0.228220            
tt1156398      0.173399            
tt0102802      0.144631            
tt0319262      0.261154            
tt0424136      0.176301            
tt0116250      0.127121            
tt0110475      0.331478            
tt0335119      0.268544            
tt0118694      0.126799            
tt0942385      0.281596            
tt0117509      0.196786            
tt1457767      0.145164            
tt0332452      0.119444            
tt0241303      0.031416            
tt1454029      0.186366            
tt4016934      0.190750            
tt0464154      0.149704            
tt0106918      0.376934            
tt0822832      0.042536            
tt4474344      0.130888            
tt0120804      0.110317            
tt0272338      0.354400            
tt0258000      0.156320            
tt0034583      0.060321            
tt0338013      0.181546            
tt0061512      0.133245            
tt0145487      0.203364            
tt0375679      0.119727            
tt0163025      0.314337            
tt0287717      0.094304            
tt0113247      0.055704            
tt0434409      0.164175            
tt0093779      0.238207            
tt0945513      0.378324            
tt0098966      0.066032            
tt4731136      0.251333            
tt0450314      0.358352            
tt0064116      0.202794            
tt0110443      0.257772            
tt0317919      0.327757            
tt0257044      0.126914            
tt0201265      0.205670            
tt0493464      0.320988            
tt0840361      0.168936            
tt0053125      0.350091            
tt0381849      0.187593            
tt0114148      0.151199            
tt4649466      0.019619            
tt0120667      0.235454            
tt0118583      0.102781            
tt2278388      0.011876            
tt0101587      0.237992            
tt0119528      0.268995            
tt0373889      0.168326            
tt0104779      0.170559            
tt0159365      0.150366            
tt0103919      0.206836            
tt0435761      0.029038            
tt0251075      0.117574            
tt0477347      0.229277            
tt0462322      0.141006            
tt0115639      0.361431            
tt1772341      0.174938            
tt0104040      0.106130            
tt0118615      0.118334            
tt0467200      0.000000            
tt0071315      0.306757            
tt0110367      0.094514            
